sample,age,sex,self1,self2,self3,self4,self5,self6,self7,self8,self9,self10,agegr_us,extraver,mean,nation,agegroup,sumscore
169,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, barely true, moderately true,barely true,NA,NA,2.8,Belgium,NA,28
170,nurses_international,NA,NA,moderately true,moderately true,exactly true,moderately true,moderately true,barely true,barely true, moderately true, exactly true,barely true,NA,NA,2.9,Belgium,NA,29
171,nurses_international,NA,NA,moderately true,moderately true,exactly true,moderately true, barely true,moderately true,moderately true, moderately true, exactly true,exactly true,NA,NA,3.2,Belgium,NA,32
172,nurses_international,NA,NA,exactly true,barely true,barely true,moderately true,moderately true,moderately true,exactly true, barely true, moderately true,exactly true,NA,NA,3,Belgium,NA,30
173,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,barely true,barely true, moderately true, exactly true, moderately true,NA,NA,2.8,Belgium,NA,28
174,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, barely true, moderately true, moderately true,NA,NA,2.9,Belgium,NA,29
175,nurses_international,NA,NA,moderately true,barely true,exactly true, exactly true, exactly true,moderately true,exactly true, exactly true, exactly true, moderately true,NA,NA,3.5,Belgium,NA,35
176,french_canadien_students,15,male,moderately true,moderately true,moderately true,moderately true, barely true,moderately true,moderately true, barely true, moderately true, moderately true,NA,NA,NA,Canada,NA,28
177,french_canadien_students,15,male,exactly true,moderately true,exactly true,moderately true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,Canada,NA,38
178,french_canadien_students,15,male,exactly true,moderately true,moderately true,moderately true, exactly true,exactly true,moderately true, moderately true, exactly true,exactly true,NA,NA,NA,Canada,NA,35
179,french_canadien_students,15,male,barely true,not at all true,barely true,barely true, barely true,moderately true,exactly true, moderately true,barely true,exactly true,NA,NA,NA,Canada,NA,25
180,french_canadien_students,15,male,moderately true,moderately true,moderately true, exactly true, exactly true,moderately true,exactly true, exactly true, moderately true,exactly true,NA,NA,NA,Canada,NA,35
181,french_canadien_students,16,male,exactly true,moderately true,moderately true, exactly true,moderately true,moderately true,moderately true, moderately true, exactly true,exactly true,NA,NA,NA,Canada,NA,34
182,french_canadien_students,15,male,barely true,exactly true,moderately true,not at all true,not at all true,exactly true,exactly true, barely true, exactly true,exactly true,NA,NA,NA,Canada,NA,29
183,french_canadien_students,15,male,moderately true,exactly true,exactly true, exactly true, exactly true,moderately true,not at all true, exactly true, exactly true,exactly true,NA,NA,NA,Canada,NA,35
184,french_canadien_students,16,male,barely true,moderately true,barely true,barely true,moderately true,moderately true,moderately true, barely true, moderately true, moderately true,NA,NA,NA,Canada,NA,26
185,french_canadien_students,16,male,moderately true,not at all true,barely true,moderately true,moderately true,moderately true,barely true, barely true, moderately true, moderately true,NA,NA,NA,Canada,NA,25
186,french_canadien_students,15,male,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,Canada,NA,30
187,french_canadien_students,15,male,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,Canada,NA,30
188,french_canadien_students,16,male,exactly true,exactly true,moderately true, exactly true,moderately true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,Canada,NA,38
189,french_canadien_students,15,male,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,Canada,NA,31
190,french_canadien_students,15,male,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,Canada,NA,40
191,french_canadien_students,15,male,exactly true,moderately true,exactly true, exactly true, exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,Canada,NA,38
192,french_canadien_students,15,male,exactly true,exactly true,moderately true,barely true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,Canada,NA,33
193,french_canadien_students,15,male,exactly true,barely true,not at all true,not at all true,not at all true,exactly true,barely true, exactly true, exactly true,barely true,NA,NA,NA,Canada,NA,25
194,french_canadien_students,15,male,exactly true,barely true,moderately true, exactly true,moderately true,exactly true,moderately true, moderately true, moderately true, not at all true,NA,NA,NA,Canada,NA,30
195,french_canadien_students,15,male,moderately true,moderately true,moderately true, exactly true, exactly true,moderately true,exactly true, moderately true, moderately true,exactly true,NA,NA,NA,Canada,NA,34
196,french_canadien_students,15,male,exactly true,moderately true,not at all true,barely true,moderately true,exactly true,moderately true, moderately true, exactly true,exactly true,NA,NA,NA,Canada,NA,31
197,french_canadien_students,15,male,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,moderately true, moderately true, moderately true,exactly true,NA,NA,NA,Canada,NA,35
198,french_canadien_students,15,male,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,Canada,NA,30
199,french_canadien_students,16,male,exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,Canada,NA,39
200,french_canadien_students,15,male,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,moderately true, moderately true, exactly true,exactly true,NA,NA,NA,Canada,NA,38
201,french_canadien_students,15,male,moderately true,moderately true,exactly true,moderately true,moderately true,exactly true,moderately true, moderately true,barely true,barely true,NA,NA,NA,Canada,NA,30
202,french_canadien_students,15,male,barely true,exactly true,barely true,moderately true,moderately true,moderately true,exactly true, exactly true, exactly true, moderately true,NA,NA,NA,Canada,NA,32
203,french_canadien_students,15,male,exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,Canada,NA,39
204,french_canadien_students,16,male,moderately true,moderately true,moderately true,moderately true,moderately true,barely true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,Canada,NA,30
205,french_canadien_students,15,male,barely true,moderately true,moderately true,moderately true, exactly true,moderately true,barely true, moderately true, moderately true, moderately true,NA,NA,NA,Canada,NA,29
206,french_canadien_students,16,male,moderately true,exactly true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,Canada,NA,38
207,french_canadien_students,15,male,exactly true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true, moderately true,exactly true,NA,NA,NA,Canada,NA,33
208,french_canadien_students,16,male,exactly true,moderately true,moderately true,barely true,moderately true,barely true,exactly true, moderately true, moderately true,exactly true,NA,NA,NA,Canada,NA,31
209,french_canadien_students,16,male,moderately true,barely true,moderately true,moderately true, exactly true,exactly true,exactly true, moderately true, moderately true,exactly true,NA,NA,NA,Canada,NA,33
210,french_canadien_students,16,male,exactly true,moderately true,moderately true,moderately true, exactly true,exactly true,exactly true, exactly true, moderately true, moderately true,NA,NA,NA,Canada,NA,35
211,french_canadien_students,15,male,exactly true,exactly true,moderately true,moderately true, exactly true,exactly true,moderately true, moderately true, exactly true,exactly true,NA,NA,NA,Canada,NA,36
212,french_canadien_students,16,male,moderately true,exactly true,moderately true, exactly true, exactly true,barely true,moderately true, exactly true, exactly true,exactly true,NA,NA,NA,Canada,NA,35
213,french_canadien_students,15,male,moderately true,exactly true,exactly true, exactly true, exactly true,exactly true,barely true, exactly true, moderately true,exactly true,NA,NA,NA,Canada,NA,36
214,french_canadien_students,15,male,exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,Canada,NA,36
215,french_canadien_students,15,male,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,Canada,NA,40
216,french_canadien_students,15,male,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,moderately true, exactly true, moderately true,exactly true,NA,NA,NA,Canada,NA,38
217,french_canadien_students,16,male,not at all true,barely true,barely true,not at all true, barely true,barely true,not at all true, barely true, moderately true, not at all true,NA,NA,NA,Canada,NA,17
218,french_canadien_students,16,male,moderately true,moderately true,moderately true,moderately true, barely true,moderately true,barely true, barely true,barely true, moderately true,NA,NA,NA,Canada,NA,26
219,french_canadien_students,16,male,moderately true,barely true,barely true, exactly true, barely true,moderately true,barely true, moderately true,barely true,barely true,NA,NA,NA,Canada,NA,25
